AllocationNativeID,MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,AllocationAmount,AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationLegalStatusCV,AllocationMaximum,AllocationOwner,AllocationPriorityDate,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,PopulationServed,PowerType,PrimaryUseCategory,AllocationSDWISIdentifierCV,WaterAllocationNativeURL
A-16940,NEDNR_Water Rights,NEDNR,NE_4288,NEDNR_Allocation All,NE_93,1.01,,,,,,,,,Active,,,1990-03-06,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16941,NEDNR_Water Rights,NEDNR,NE_4289,NEDNR_Allocation All,NE_9,1.73,,,,,,,,,Active,,,1990-03-07,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16942,NEDNR_Water Rights,NEDNR,NE_4290,NEDNR_Allocation All,NE_139,0.28,,,,,,,,,Active,,,1990-03-08,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16943,NEDNR_Water Rights,NEDNR,NE_4291,NEDNR_Allocation All,NE_296,2.98,,,,,,,,,Active,,,1990-03-13,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16946,NEDNR_Water Rights,NEDNR,NE_4292,NEDNR_Allocation All,NE_30,215.2,,,,,,,,,Active,,,1990-03-16,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-16947,NEDNR_Water Rights,NEDNR,NE_4293,NEDNR_Allocation All,NE_19,1.07,,,,,,,,,Active,,,1990-03-20,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16955,NEDNR_Water Rights,NEDNR,NE_4294,NEDNR_Allocation All,NE_93,1.07,,,,,,,,,Active,,,1990-03-21,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16957,NEDNR_Water Rights,NEDNR,NE_4299,NEDNR_Allocation All,NE_53,0.16,,,,,,,,,Active,,,1990-03-21,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16958,NEDNR_Water Rights,NEDNR,NE_4300,NEDNR_Allocation All,NE_9,0.51,,,,,,,,,Active,,,1990-03-22,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16962,NEDNR_Water Rights,NEDNR,NE_4301,NEDNR_Allocation All,NE_533,1.74,,,,,,,,,Active,,,1990-03-23,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16963,NEDNR_Water Rights,NEDNR,NE_4302,NEDNR_Allocation All,NE_56,1.79,,,,,,,,,Active,,,1990-03-23,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16966,NEDNR_Water Rights,NEDNR,NE_4303,NEDNR_Allocation All,NE_296,0.51,,,,,,,,,Active,,,1990-03-28,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16968,NEDNR_Water Rights,NEDNR,NE_4304,NEDNR_Allocation All,NE_101,1.07,,,,,,,,,Active,,,1990-04-05,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16969,NEDNR_Water Rights,NEDNR,NE_4305,NEDNR_Allocation All,NE_12,1.32,,,,,,,,,Active,,,1990-04-05,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16970,NEDNR_Water Rights,NEDNR,NE_4306,NEDNR_Allocation All,NE_780,285.5,,,,,,,,,Active,,,1990-04-06,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-16971,NEDNR_Water Rights,NEDNR,NE_4307,NEDNR_Allocation All,NE_865,0.81,,,,,,,,,Active,,,1990-04-09,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16972,NEDNR_Water Rights,NEDNR,NE_4308,NEDNR_Allocation All,NE_865,19.88,,,,,,,,,Active,,,1990-04-09,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-16976,NEDNR_Water Rights,NEDNR,NE_4309,NEDNR_Allocation All,NE_24,0.35,,,,,,,,,Active,,,1990-04-16,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16977,NEDNR_Water Rights,NEDNR,NE_4310,NEDNR_Allocation All,NE_356,0.53,,,,,,,,,Active,,,1990-04-16,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16978,NEDNR_Water Rights,NEDNR,NE_4311,NEDNR_Allocation All,NE_866,3.01,,,,,,,,,Active,,,1990-04-17,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16980,NEDNR_Water Rights,NEDNR,NE_4312,NEDNR_Allocation All,NE_51,0.29,,,,,,,,,Active,,,1990-05-01,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16981,NEDNR_Water Rights,NEDNR,NE_4313,NEDNR_Allocation All,NE_51,1.0,,,,,,,,,Active,,,1990-05-02,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16982,NEDNR_Water Rights,NEDNR,NE_4314,NEDNR_Allocation All,NE_780,262.6,,,,,,,,,Active,,,1990-05-02,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-16983,NEDNR_Water Rights,NEDNR,NE_4315,NEDNR_Allocation All,NE_400,1.0,,,,,,,,,Active,,,1990-05-03,09/30,04/01,,Fish Culture,,,,08/27/2020,,,,,,,,Irrigation,,
A-16984,NEDNR_Water Rights,NEDNR,NE_4316,NEDNR_Allocation All,NE_400,5.0,,,,,,,,,Active,,,1990-05-03,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-16985,NEDNR_Water Rights,NEDNR,NE_4317,NEDNR_Allocation All,NE_71,1.24,,,,,,,,,Active,,,1990-05-04,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16986,NEDNR_Water Rights,NEDNR,NE_4318,NEDNR_Allocation All,NE_866,0.78,,,,,,,,,Active,,,1990-05-08,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16987,NEDNR_Water Rights,NEDNR,NE_4319,NEDNR_Allocation All,NE_54,11.22,,,,,,,,,Active,,,1990-05-11,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-16988,NEDNR_Water Rights,NEDNR,NE_4320,NEDNR_Allocation All,NE_54,1.6,,,,,,,,,Active,,,1990-05-11,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16989,NEDNR_Water Rights,NEDNR,NE_4321,NEDNR_Allocation All,NE_53,0.4,,,,,,,,,Active,,,1990-05-14,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16990,NEDNR_Water Rights,NEDNR,NE_4322,NEDNR_Allocation All,NE_867,1.82,,,,,,,,,Active,,,1990-05-16,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16991,NEDNR_Water Rights,NEDNR,NE_4323,NEDNR_Allocation All,NE_239,0.23,,,,,,,,,Active,,,1990-05-17,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16994,NEDNR_Water Rights,NEDNR,NE_4324,NEDNR_Allocation All,NE_66,2.0,,,,,,,,,Active,,,1990-05-31,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16995,NEDNR_Water Rights,NEDNR,NE_4325,NEDNR_Allocation All,NE_265,0.1,,,,,,,,,Active,,,1990-06-04,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16997,NEDNR_Water Rights,NEDNR,NE_4326,NEDNR_Allocation All,NE_45,0.12,,,,,,,,,Active,,,1990-06-28,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-16998,NEDNR_Water Rights,NEDNR,NE_4327,NEDNR_Allocation All,NE_71,0.07,,,,,,,,,Active,,,1990-07-06,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17001,NEDNR_Water Rights,NEDNR,NE_4328,NEDNR_Allocation All,NE_97,1.23,,,,,,,,,Active,,,1990-07-23,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17002,NEDNR_Water Rights,NEDNR,NE_4329,NEDNR_Allocation All,NE_88,3.09,,,,,,,,,Active,,,1990-07-23,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17002R,NEDNR_Water Rights,NEDNR,NE_4330,NEDNR_Allocation All,NE_88,0.5,,,,,,,,,Active,,,1990-07-23,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17003,NEDNR_Water Rights,NEDNR,NE_4331,NEDNR_Allocation All,NE_183,0,,,,,,,,,Active,,,1990-07-23,09/30,04/01,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),,,,08/27/2020,,,,,,,,Irrigation,,
A-17003R,NEDNR_Water Rights,NEDNR,NE_4332,NEDNR_Allocation All,NE_183,0,,,,,,,,,Active,,,1990-07-23,09/30,04/01,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),,,,08/27/2020,,,,,,,,Irrigation,,
A-17010,NEDNR_Water Rights,NEDNR,NE_4333,NEDNR_Allocation All,NE_163,26.0,,,,,,,,,Active,,,1990-08-03,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17011,NEDNR_Water Rights,NEDNR,NE_4334,NEDNR_Allocation All,NE_868,26.0,,,,,,,,,Active,,,1990-08-03,09/30,04/01,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),,,,08/27/2020,,,,,,,,Irrigation,,
A-17013,NEDNR_Water Rights,NEDNR,NE_4335,NEDNR_Allocation All,NE_330,8.28,,,,,,,,,Active,,,1990-08-17,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17014,NEDNR_Water Rights,NEDNR,NE_4336,NEDNR_Allocation All,NE_869,0,,,,,,,,,Active,,,1990-08-29,09/30,04/01,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),,,,08/27/2020,,,,,,,,Irrigation,,
A-17016,NEDNR_Water Rights,NEDNR,NE_4337,NEDNR_Allocation All,NE_71,2.81,,,,,,,,,Active,,,1990-09-04,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17017,NEDNR_Water Rights,NEDNR,NE_4338,NEDNR_Allocation All,NE_26,23.83,,,,,,,,,Active,,,1990-09-07,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17019,NEDNR_Water Rights,NEDNR,NE_4339,NEDNR_Allocation All,NE_270,1.04,,,,,,,,,Active,,,1990-09-19,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-1702,NEDNR_Water Rights,NEDNR,NE_4340,NEDNR_Allocation All,NE_109,1.04,,,,,,,,,Active,,,1923-01-12,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17023,NEDNR_Water Rights,NEDNR,NE_4341,NEDNR_Allocation All,NE_156,2.8,,,,,,,,,Active,,,1990-10-01,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17027,NEDNR_Water Rights,NEDNR,NE_4342,NEDNR_Allocation All,NE_418,48.5,,,,,,,,,Active,,,1990-10-22,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17029,NEDNR_Water Rights,NEDNR,NE_4343,NEDNR_Allocation All,NE_53,0.97,,,,,,,,,Active,,,1990-11-28,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17030,NEDNR_Water Rights,NEDNR,NE_4344,NEDNR_Allocation All,NE_9,1.71,,,,,,,,,Active,,,1990-11-28,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17031,NEDNR_Water Rights,NEDNR,NE_4345,NEDNR_Allocation All,NE_263,26.4,,,,,,,,,Active,,,1990-12-03,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17032,NEDNR_Water Rights,NEDNR,NE_4346,NEDNR_Allocation All,NE_870,20.0,,,,,,,,,Active,,,1990-12-03,09/30,04/01,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),,,,08/27/2020,,,,,,,,Irrigation,,
A-17034,NEDNR_Water Rights,NEDNR,NE_4347,NEDNR_Allocation All,NE_3,0.16,,,,,,,,,Active,,,1990-12-05,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17035,NEDNR_Water Rights,NEDNR,NE_4348,NEDNR_Allocation All,NE_97,0.93,,,,,,,,,Active,,,1990-12-18,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17036,NEDNR_Water Rights,NEDNR,NE_4349,NEDNR_Allocation All,NE_797,53.6,,,,,,,,,Active,,,1990-12-31,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-1704,NEDNR_Water Rights,NEDNR,NE_4350,NEDNR_Allocation All,NE_266,0.67,,,,,,,,,Active,,,1923-01-17,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17042,NEDNR_Water Rights,NEDNR,NE_4351,NEDNR_Allocation All,NE_9,1.09,,,,,,,,,Active,,,1991-01-09,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17043,NEDNR_Water Rights,NEDNR,NE_4352,NEDNR_Allocation All,NE_52,270.0,,,,,,,,,Active,,,1991-01-11,09/30,04/01,,Supplemental Storage (an appropriation that has a prior appropriation for storage),,,,08/27/2020,,,,,,,,Irrigation,,
A-17044,NEDNR_Water Rights,NEDNR,NE_4353,NEDNR_Allocation All,NE_389,0.28,,,,,,,,,Active,,,1991-01-18,09/30,04/01,,Fish Culture,,,,08/27/2020,,,,,,,,Irrigation,,
A-17045,NEDNR_Water Rights,NEDNR,NE_4354,NEDNR_Allocation All,NE_389,9.1,,,,,,,,,Active,,,1991-01-18,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17047R,NEDNR_Water Rights,NEDNR,NE_4355,NEDNR_Allocation All,NE_75,0.76,,,,,,,,,Active,,,1991-02-06,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17048,NEDNR_Water Rights,NEDNR,NE_4356,NEDNR_Allocation All,NE_213,0.81,,,,,,,,,Active,,,1991-02-19,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17052,NEDNR_Water Rights,NEDNR,NE_4357,NEDNR_Allocation All,NE_797,411.8,,,,,,,,,Active,,,1991-03-05,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17055A,NEDNR_Water Rights,NEDNR,NE_4358,NEDNR_Allocation All,NE_871,0.22,,,,,,,,,Active,,,1991-03-08,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17055B,NEDNR_Water Rights,NEDNR,NE_4359,NEDNR_Allocation All,NE_871,0.19,,,,,,,,,Active,,,1991-03-08,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17055C,NEDNR_Water Rights,NEDNR,NE_4360,NEDNR_Allocation All,NE_871,0.16,,,,,,,,,Active,,,1991-03-08,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17055D,NEDNR_Water Rights,NEDNR,NE_4361,NEDNR_Allocation All,NE_871,0.26,,,,,,,,,Active,,,1991-03-08,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17057,NEDNR_Water Rights,NEDNR,NE_4362,NEDNR_Allocation All,NE_299,0.88,,,,,,,,,Active,,,1991-03-15,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17058,NEDNR_Water Rights,NEDNR,NE_4363,NEDNR_Allocation All,NE_250,165.7,,,,,,,,,Active,,,1991-03-18,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17061,NEDNR_Water Rights,NEDNR,NE_4364,NEDNR_Allocation All,NE_132,1.61,,,,,,,,,Active,,,1991-03-27,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17062,NEDNR_Water Rights,NEDNR,NE_4365,NEDNR_Allocation All,NE_866,1.23,,,,,,,,,Active,,,1991-03-29,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17064,NEDNR_Water Rights,NEDNR,NE_4366,NEDNR_Allocation All,NE_10,210.0,,,,,,,,,Active,,,1991-04-05,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17067,NEDNR_Water Rights,NEDNR,NE_4369,NEDNR_Allocation All,NE_132,1.07,,,,,,,,,Active,,,1991-04-15,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17072,NEDNR_Water Rights,NEDNR,NE_4370,NEDNR_Allocation All,NE_71,0.28,,,,,,,,,Active,,,1991-05-13,09/30,04/01,,Temporary Transfer to In-Stream Use,,,,08/27/2020,,,,,,,,Irrigation,,
A-17074,NEDNR_Water Rights,NEDNR,NE_4373,NEDNR_Allocation All,NE_71,1.96,,,,,,,,,Active,,,1991-05-15,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17075,NEDNR_Water Rights,NEDNR,NE_4374,NEDNR_Allocation All,NE_873,14.4,,,,,,,,,Active,,,1991-05-15,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17076,NEDNR_Water Rights,NEDNR,NE_4375,NEDNR_Allocation All,NE_222,45.2,,,,,,,,,Active,,,1991-05-16,09/30,04/01,,Supplemental Storage (an appropriation that has a prior appropriation for storage),,,,08/27/2020,,,,,,,,Irrigation,,
A-17077,NEDNR_Water Rights,NEDNR,NE_4376,NEDNR_Allocation All,NE_797,26.8,,,,,,,,,Active,,,1991-05-17,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17079A,NEDNR_Water Rights,NEDNR,NE_4377,NEDNR_Allocation All,NE_270,0.16,,,,,,,,,Active,,,1991-06-03,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17079B,NEDNR_Water Rights,NEDNR,NE_4378,NEDNR_Allocation All,NE_270,0.1,,,,,,,,,Active,,,1991-06-03,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17079C,NEDNR_Water Rights,NEDNR,NE_4379,NEDNR_Allocation All,NE_270,0.33,,,,,,,,,Active,,,1991-06-03,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17081,NEDNR_Water Rights,NEDNR,NE_4380,NEDNR_Allocation All,NE_211,134.1,,,,,,,,,Active,,,1991-06-04,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17083,NEDNR_Water Rights,NEDNR,NE_4381,NEDNR_Allocation All,NE_4,19.72,,,,,,,,,Active,,,1991-06-11,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17084,NEDNR_Water Rights,NEDNR,NE_4382,NEDNR_Allocation All,NE_874,14.77,,,,,,,,,Active,,,1991-06-11,09/30,04/01,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),,,,08/27/2020,,,,,,,,Irrigation,,
A-17085,NEDNR_Water Rights,NEDNR,NE_4383,NEDNR_Allocation All,NE_262,27.0,,,,,,,,,Active,,,1991-06-14,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17087R,NEDNR_Water Rights,NEDNR,NE_4384,NEDNR_Allocation All,NE_713,1.41,,,,,,,,,Active,,,1991-06-20,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17089,NEDNR_Water Rights,NEDNR,NE_4385,NEDNR_Allocation All,NE_462,28.0,,,,,,,,,Active,,,1991-07-10,09/30,04/01,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),,,,08/27/2020,,,,,,,,Irrigation,,
A-1709,NEDNR_Water Rights,NEDNR,NE_4386,NEDNR_Allocation All,NE_71,1.12,,,,,,,,,Active,,,1923-03-29,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17090,NEDNR_Water Rights,NEDNR,NE_4387,NEDNR_Allocation All,NE_302,1.84,,,,,,,,,Active,,,1991-07-11,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17091,NEDNR_Water Rights,NEDNR,NE_4388,NEDNR_Allocation All,NE_190,66.2,,,,,,,,,Active,,,1991-07-18,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17092,NEDNR_Water Rights,NEDNR,NE_4389,NEDNR_Allocation All,NE_190,90.9,,,,,,,,,Active,,,1991-07-18,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17094,NEDNR_Water Rights,NEDNR,NE_4390,NEDNR_Allocation All,NE_275,391.5,,,,,,,,,Active,,,1991-07-22,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17095,NEDNR_Water Rights,NEDNR,NE_4391,NEDNR_Allocation All,NE_498,0.21,,,,,,,,,Active,,,1991-07-22,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17096,NEDNR_Water Rights,NEDNR,NE_4392,NEDNR_Allocation All,NE_54,0.26,,,,,,,,,Active,,,1991-07-23,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17097,NEDNR_Water Rights,NEDNR,NE_4393,NEDNR_Allocation All,NE_53,0.89,,,,,,,,,Active,,,1991-07-24,09/30,04/01,,Manufacturing,,,,08/27/2020,,,,,,,,Irrigation,,
A-17098,NEDNR_Water Rights,NEDNR,NE_4394,NEDNR_Allocation All,NE_190,36.0,,,,,,,,,Active,,,1991-08-01,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17099,NEDNR_Water Rights,NEDNR,NE_4395,NEDNR_Allocation All,NE_190,81.2,,,,,,,,,Active,,,1991-08-01,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17100,NEDNR_Water Rights,NEDNR,NE_4396,NEDNR_Allocation All,NE_190,62.6,,,,,,,,,Active,,,1991-08-06,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17102,NEDNR_Water Rights,NEDNR,NE_4397,NEDNR_Allocation All,NE_105,0.57,,,,,,,,,Active,,,1991-08-14,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17104,NEDNR_Water Rights,NEDNR,NE_4398,NEDNR_Allocation All,NE_56,0.98,,,,,,,,,Active,,,1991-08-26,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17106A,NEDNR_Water Rights,NEDNR,NE_4399,NEDNR_Allocation All,NE_12,0.31,,,,,,,,,Active,,,1991-08-29,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17106B,NEDNR_Water Rights,NEDNR,NE_4400,NEDNR_Allocation All,NE_12,0.04,,,,,,,,,Active,,,1991-08-29,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17107,NEDNR_Water Rights,NEDNR,NE_4401,NEDNR_Allocation All,NE_12,0.89,,,,,,,,,Active,,,1991-08-29,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17109,NEDNR_Water Rights,NEDNR,NE_4402,NEDNR_Allocation All,NE_302,1.11,,,,,,,,,Active,,,1991-09-10,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17110,NEDNR_Water Rights,NEDNR,NE_4403,NEDNR_Allocation All,NE_875,210.0,,,,,,,,,Active,,,1991-09-11,09/30,04/01,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),,,,08/27/2020,,,,,,,,Irrigation,,
A-17114,NEDNR_Water Rights,NEDNR,NE_4411,NEDNR_Allocation All,NE_754,18.2,,,,,,,,,Active,,,1991-09-24,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17116,NEDNR_Water Rights,NEDNR,NE_4412,NEDNR_Allocation All,NE_210,9.4,,,,,,,,,Active,,,1991-09-26,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17119,NEDNR_Water Rights,NEDNR,NE_4413,NEDNR_Allocation All,NE_153,354.5,,,,,,,,,Active,,,1991-10-10,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17120,NEDNR_Water Rights,NEDNR,NE_4414,NEDNR_Allocation All,NE_307,54.5,,,,,,,,,Active,,,1991-10-11,09/30,04/01,,Supplemental Storage (an appropriation that has a prior appropriation for storage),,,,08/27/2020,,,,,,,,Irrigation,,
A-17122,NEDNR_Water Rights,NEDNR,NE_4415,NEDNR_Allocation All,NE_56,0.75,,,,,,,,,Active,,,1991-10-18,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17124,NEDNR_Water Rights,NEDNR,NE_4416,NEDNR_Allocation All,NE_876,115.4,,,,,,,,,Active,,,1991-10-31,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-17127,NEDNR_Water Rights,NEDNR,NE_4417,NEDNR_Allocation All,NE_163,0.53,,,,,,,,,Active,,,1991-11-18,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-17128,NEDNR_Water Rights,NEDNR,NE_4418,NEDNR_Allocation All,NE_203,18.22,,,,,,,,,Active,,,1991-11-19,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
